"name","ID","speed","weight","pVGRF_N","pVACC_g","pRGRF_N","pRACC_g"
"2017-02-016_ED_4km_m1_1_055.txt",55,4,108.8,1587.8,1.66,1616.12,1.76
"2017-02-016_ED_5km_m1_1_055.txt",55,5,108.8,1673.39,1.86,1711.49,2.07
"2017-02-016_ED_6km_m1_1_055.txt",55,6,108.8,1772.15,2.02,1830.8,2.27
"2017-02-023_ED_2km_m1_1_056.txt",56,2,124.1,1335.04,1.18,1346.07,1.19
"2017-02-023_ED_3km_m1_1_056.txt",56,3,124.1,1431.55,1.28,1454.77,1.3
"2017-02-023_ED_4km_m1_1_056.txt",56,4,124.1,1491.05,1.43,1529.34,1.45
"2017-02-023_ED_5km_m1_1_056.txt",56,5,124.1,1719.94,1.62,1780.7,1.68
"2017-02-023_ED_6km_m1_1_056.txt",56,6,124.1,1781.1,1.72,1858.35,1.84
"2017-03-27_ED_2km_m1_1_057.txt",57,2,139.1,1662.83,1.28,1684.48,1.41
"2017-03-27_ED_3km_m1_1_057.txt",57,3,139.1,1898.78,1.61,1928.89,1.73
"2017-03-27_ED_4km_m1_1_057.txt",57,4,139.1,2124.05,1.86,2171.54,1.99
"2017-03-27_ED_5km_m1_1_057.txt",57,5,139.1,2268.12,2.04,2341.97,2.25
"2017-03-17_ED_2km_m1_1_060.txt",60,2,95.3,1123.78,1.29,1138.73,1.35
"2017-03-17_ED_3km_m1_1_060.txt",60,3,95.3,1264.57,1.42,1287.75,1.52
"2017-03-17_ED_4km_m1_1_060.txt",60,4,95.3,1423.23,1.57,1468.75,1.76
"2017-03-17_ED_5km_m1_1_060.txt",60,5,95.3,1479.96,1.65,1517.73,1.92
"2017-03-17_ED_6km_m1_1_060.txt",60,6,95.3,1577.82,1.92,1636.46,2.38
"2017-03-17_ED_2km_m1_1_061.txt",61,2,90.7,1013.81,1.2,1025.59,1.24
